disp_avg,t_cent,daily_average
6.188324420003341e-10,2020-04-13 08:30:00+00:00,7.586265491883577e-10
7.540105424099201e-10,2020-04-13 09:30:00+00:00,7.683858464004619e-10
1.0016170294639989e-09,2020-04-13 10:30:00+00:00,7.837239416525254e-10
1.1129645881554888e-09,2020-04-13 11:30:00+00:00,7.999459586847213e-10
1.1248904067244717e-09,2020-04-13 12:30:00+00:00,8.152430196242398e-10
1.0791379475604639e-09,2020-04-13 13:30:00+00:00,8.274923460791093e-10
1.034528746041201e-09,2020-04-13 14:30:00+00:00,8.369463697178873e-10
1.0128188583630252e-09,2020-04-13 15:30:00+00:00,8.437529283592683e-10
9.828346321284639e-10,2020-04-13 16:30:00+00:00,8.480637548752574e-10
9.956005161279181e-10,2020-04-13 17:30:00+00:00,8.52754765826623e-10
1.0138765521516285e-09,2020-04-13 18:30:00+00:00,8.58093638402842e-10
9.859935118479502e-10,2020-04-13 19:30:00+00:00,8.605103668718905e-10
1.0168416447647986e-09,2020-04-13 20:30:00+00:00,8.662903995477001e-10
1.0268870283136411e-09,2020-04-13 21:30:00+00:00,8.721760986813919e-10
1.0090192475682682e-09,2020-04-13 22:30:00+00:00,8.776639274055258e-10
9.25412128577217e-10,2020-04-13 23:30:00+00:00,8.806915593811189e-10
9.159845980295131e-10,2020-04-14 00:30:00+00:00,8.848836311733401e-10
8.894023563788609e-10,2020-04-14 01:30:00+00:00,8.878633808112131e-10
8.631753229151121e-10,2020-04-14 02:30:00+00:00,8.915865338797247e-10
8.287049243686472e-10,2020-04-14 03:30:00+00:00,8.944035747087184e-10
7.09036475312023e-10,2020-04-14 04:30:00+00:00,8.96505630866105e-10
6.39489854777391e-10,2020-04-14 05:30:00+00:00,8.982896625649994e-10
5.229171769320065e-10,2020-04-14 06:30:00+00:00,8.986435740218003e-10
5.433662702260017e-10,2020-04-14 07:30:00+00:00,9.003059500474311e-10
5.92762194588844e-10,2020-04-14 08:30:00+00:00,8.99219689738619e-10
8.619643925396033e-10,2020-04-14 09:30:00+00:00,9.037177668273557e-10
1.0777266193264556e-09,2020-04-14 10:30:00+00:00,9.068889997382914e-10
1.211094089955367e-09,2020-04-14 11:30:00+00:00,9.109777289799528e-10
1.2362432211778644e-09,2020-04-14 12:30:00+00:00,9.156174295821775e-10
1.1667044086460785e-09,2020-04-14 13:30:00+00:00,9.192660321274115e-10
1.1160420663579756e-09,2020-04-14 14:30:00+00:00,9.22662420473944e-10
1.083664573398253e-09,2020-04-14 15:30:00+00:00,9.256143252670783e-10
1.0628565939963152e-09,2020-04-14 16:30:00+00:00,9.289485736782388e-10
1.080985204675771e-09,2020-04-14 17:30:00+00:00,9.325062690343994e-10
1.083647942905149e-09,2020-04-14 18:30:00+00:00,9.354134103157961e-10
1.077317106343303e-09,2020-04-14 19:30:00+00:00,9.392185600864358e-10
1.1282217526690188e-09,2020-04-14 20:30:00+00:00,9.438593979157783e-10
1.1038907395360575e-09,2020-04-14 21:30:00+00:00,9.470678858833792e-10
1.0459372472462208e-09,2020-04-14 22:30:00+00:00,9.486061358699607e-10
9.651809351453591e-10,2020-04-14 23:30:00+00:00,9.502631694769665e-10
8.715161302561442e-10,2020-04-15 00:30:00+00:00,9.484103166530763e-10
8.839764985304174e-10,2020-04-15 01:30:00+00:00,9.481842392427242e-10
8.391944535880712e-10,2020-04-15 02:30:00+00:00,9.471850363540976e-10
8.202549231863099e-10,2020-04-15 03:30:00+00:00,9.468329529715e-10
7.512670945080578e-10,2020-04-15 04:30:00+00:00,9.485925621046682e-10
6.459036205096635e-10,2020-04-15 05:30:00+00:00,9.488598023435128e-10
6.40722536939428e-10,2020-04-15 06:30:00+00:00,9.537683590104887e-10
5.674028842903658e-10,2020-04-15 07:30:00+00:00,9.54769884596504e-10
6.225742104293937e-10,2020-04-15 08:30:00+00:00,9.560120519231936e-10
8.559843107455386e-10,2020-04-15 09:30:00+00:00,9.557628818484408e-10
1.0478484340989906e-09,2020-04-15 10:30:00+00:00,9.54517957463963e-10
1.1960936553616903e-09,2020-04-15 11:30:00+00:00,9.53892939355893e-10
1.2151872807847745e-09,2020-04-15 12:30:00+00:00,9.530156085061813e-10
1.1720434618298887e-09,2020-04-15 13:30:00+00:00,9.532380690555066e-10
1.1012052870650849e-09,2020-04-15 14:30:00+00:00,9.526198699183025e-10
1.0922493363754846e-09,2020-04-15 15:30:00+00:00,9.529775683756874e-10
1.079374762265033e-09,2020-04-15 16:30:00+00:00,9.53665825386884e-10
1.0646061737877018e-09,2020-04-15 17:30:00+00:00,9.529833657665478e-10
1.0884653232244575e-09,2020-04-15 18:30:00+00:00,9.531840899465189e-10
1.0965643525762045e-09,2020-04-15 19:30:00+00:00,9.539860585395563e-10
1.0826570893417064e-09,2020-04-15 20:30:00+00:00,9.520875309009185e-10
1.0951453011307537e-09,2020-04-15 21:30:00+00:00,9.517231376340308e-10
1.0350448769900097e-09,2020-04-15 22:30:00+00:00,9.512692888733555e-10
9.718064602935097e-10,2020-04-15 23:30:00+00:00,9.515453524211951e-10
9.089677703582774e-10,2020-04-16 00:30:00+00:00,9.531058374254507e-10
9.082044556773097e-10,2020-04-16 01:30:00+00:00,9.541153356399045e-10
8.770935049887311e-10,2020-04-16 02:30:00+00:00,9.556944627815986e-10
8.178418381054073e-10,2020-04-16 03:30:00+00:00,9.555939175698944e-10
7.64282761835529e-10,2020-04-16 04:30:00+00:00,9.561362370418722e-10
6.568234391793067e-10,2020-04-16 05:30:00+00:00,9.565912294864408e-10
5.721758380085969e-10,2020-04-16 06:30:00+00:00,9.537351170309895e-10
5.356067705323652e-10,2020-04-16 07:30:00+00:00,9.524102789577394e-10
6.130228695422239e-10,2020-04-16 08:30:00+00:00,9.52012306420774e-10
8.797743782632363e-10,2020-04-16 09:30:00+00:00,9.530035592340114e-10
1.1159227731272578e-09,2020-04-16 10:30:00+00:00,9.558399900268557e-10
1.2086574412148312e-09,2020-04-16 11:30:00+00:00,9.5636348110407e-10
1.2143960351150768e-09,2020-04-16 12:30:00+00:00,9.563305125344993e-10
1.1634467909817208e-09,2020-04-16 13:30:00+00:00,9.559723179158255e-10
1.1172738336247587e-09,2020-04-16 14:30:00+00:00,9.566418406891455e-10
1.0901592106460635e-09,2020-04-16 15:30:00+00:00,9.56554752117086e-10
1.0744272411389149e-09,2020-04-16 16:30:00+00:00,9.563486054034979e-10
1.1072182869368282e-09,2020-04-16 17:30:00+00:00,9.58124110118045e-10
1.1055660483394857e-09,2020-04-16 18:30:00+00:00,9.588366403311714e-10
1.07746711066853e-09,2020-04-16 19:30:00+00:00,9.580409219183515e-10
1.0840138753469351e-09,2020-04-16 20:30:00+00:00,9.580974546685692e-10
1.0999392795439002e-09,2020-04-16 21:30:00+00:00,9.582972037691171e-10
1.0605787592754997e-09,2020-04-16 22:30:00+00:00,9.593611155310125e-10
9.749409453602857e-10,2020-04-16 23:30:00+00:00,9.594917190754614e-10
9.178801007166173e-10,2020-04-17 00:30:00+00:00,9.598630661737256e-10
9.106974264389947e-10,2020-04-17 01:30:00+00:00,9.599669399554625e-10
8.768007930564103e-10,2020-04-17 02:30:00+00:00,9.59954743624949e-10
8.356329304995579e-10,2020-04-17 03:30:00+00:00,9.60696039141372e-10
7.574794870992933e-10,2020-04-17 04:30:00+00:00,9.604125693606955e-10
6.587482787540542e-10,2020-04-17 05:30:00+00:00,9.604927710096434e-10
6.447724279802488e-10,2020-04-17 06:30:00+00:00,9.635176289251288e-10
5.908114476147937e-10,2020-04-17 07:30:00+00:00,9.658178238035633e-10
6.301530170864545e-10,2020-04-17 08:30:00+00:00,9.665315799512395e-10
8.481635874899643e-10,2020-04-17 09:30:00+00:00,9.652144636690198e-10
1.0830981515830342e-09,2020-04-17 10:30:00+00:00,9.638467711046772e-10
1.2354873577756326e-09,2020-04-17 11:30:00+00:00,9.649646842947105e-10
1.2218380355223522e-09,2020-04-17 12:30:00+00:00,9.652747676450138e-10
1.1918190392237326e-09,2020-04-17 13:30:00+00:00,9.664569446550975e-10
1.136367229533878e-09,2020-04-17 14:30:00+00:00,9.672525028179774e-10
1.1070435519469479e-09,2020-04-17 15:30:00+00:00,9.679560170388476e-10
1.1043935847603884e-09,2020-04-17 16:30:00+00:00,9.692046146897427e-10
1.08883186392455e-09,2020-04-17 17:30:00+00:00,9.684385137308976e-10
1.106562358812954e-09,2020-04-17 18:30:00+00:00,9.684800266672923e-10
1.1038835440804929e-09,2020-04-17 19:30:00+00:00,9.695807113927907e-10
1.0850907045874806e-09,2020-04-17 20:30:00+00:00,9.696255792778135e-10
1.0887595809216737e-09,2020-04-17 21:30:00+00:00,9.691597585018874e-10
1.079328634011917e-09,2020-04-17 22:30:00+00:00,9.699410032825715e-10
9.904114673831403e-10,2020-04-17 23:30:00+00:00,9.70585608366857e-10
8.91292467844272e-10,2020-04-18 00:30:00+00:00,9.69477790330509e-10
8.649699567583706e-10,2020-04-18 01:30:00+00:00,9.675724790938167e-10
8.573888720776927e-10,2020-04-18 02:30:00+00:00,9.667636490530368e-10
7.902516237029212e-10,2020-04-18 03:30:00+00:00,9.648727612698435e-10
7.033969497938734e-10,2020-04-18 04:30:00+00:00,9.626193222154509e-10
6.105583373338891e-10,2020-04-18 05:30:00+00:00,9.606114079896107e-10
5.031478326012387e-10,2020-04-18 06:30:00+00:00,9.54710383182152e-10
5.025256946590858e-10,2020-04-18 07:30:00+00:00,9.510318101423309e-10
4.938182106660836e-10,2020-04-18 08:30:00+00:00,9.453511932081486e-10
6.381578408206675e-10,2020-04-18 09:30:00+00:00,9.366009537635944e-10
7.70269863494503e-10,2020-04-18 10:30:00+00:00,9.235664417599057e-10
8.811909519904326e-10,2020-04-18 11:30:00+00:00,9.088040915188556e-10
9.178742489372661e-10,2020-04-18 12:30:00+00:00,8.961389337444771e-10
9.583537048850934e-10,2020-04-18 13:30:00+00:00,8.864112114803673e-10
9.009393747222055e-10,2020-04-18 14:30:00+00:00,8.766017175298809e-10
9.360503410855703e-10,2020-04-18 15:30:00+00:00,8.694770004106568e-10
9.979913290861347e-10,2020-04-18 16:30:00+00:00,8.650435730908962e-10
9.607684063368883e-10,2020-04-18 17:30:00+00:00,8.597075956914104e-10
9.873655314379768e-10,2020-04-18 18:30:00+00:00,8.547410612174531e-10
1.000119633136812e-09,2020-04-18 19:30:00+00:00,8.504175649281328e-10
9.669151394166123e-10,2020-04-18 20:30:00+00:00,8.454935830460135e-10
9.508751953572497e-10,2020-04-18 21:30:00+00:00,8.397484003141624e-10
9.589292623361286e-10,2020-04-18 22:30:00+00:00,8.34731759827671e-10
8.77236306032612e-10,2020-04-18 23:30:00+00:00,8.300161281047324e-10
8.431705910610685e-10,2020-04-19 00:30:00+00:00,8.280110499054323e-10
8.043745850589061e-10,2020-04-19 01:30:00+00:00,8.254862427512879e-10
8.027118669680448e-10,2020-04-19 02:30:00+00:00,8.232080342050526e-10
7.532492344295173e-10,2020-04-19 03:30:00+00:00,8.216662679853273e-10
6.563190980801396e-10,2020-04-19 04:30:00+00:00,8.197046908305886e-10
5.664456681343465e-10,2020-04-19 05:30:00+00:00,8.178666629472744e-10
4.4565861130999296e-10,2020-04-19 06:30:00+00:00,8.154712787268059e-10
4.358015204157634e-10,2020-04-19 07:30:00+00:00,8.126911048000007e-10
4.341836270055889e-10,2020-04-19 08:30:00+00:00,8.102063304808134e-10
5.213446504979744e-10,2020-04-19 09:30:00+00:00,8.05339114217368e-10
6.632442700638487e-10,2020-04-19 10:30:00+00:00,8.008797144910908e-10
7.319826510708539e-10,2020-04-19 11:30:00+00:00,7.946627019527749e-10
8.039638051280537e-10,2020-04-19 12:30:00+00:00,7.899164334607244e-10
8.519238857777907e-10,2020-04-19 13:30:00+00:00,7.854818576645867e-10
8.593984238597321e-10,2020-04-19 14:30:00+00:00,7.837509847119836e-10
8.882193631555515e-10,2020-04-19 15:30:00+00:00,7.817580272982327e-10
9.116568763651689e-10,2020-04-19 16:30:00+00:00,7.781607584348594e-10
9.580640146750364e-10,2020-04-19 17:30:00+00:00,7.780480754489487e-10
9.517019456554848e-10,2020-04-19 18:30:00+00:00,7.765620927080115e-10
9.991276612538836e-10,2020-04-19 19:30:00+00:00,7.765207605462231e-10
9.525747350770006e-10,2020-04-19 20:30:00+00:00,7.759232436987393e-10
9.82507266713004e-10,2020-04-19 21:30:00+00:00,7.772412466718956e-10
9.478113543921438e-10,2020-04-19 22:30:00+00:00,7.76778000507563e-10
8.990436970774494e-10,2020-04-19 23:30:00+00:00,7.776866418010976e-10
8.453261494968375e-10,2020-04-20 00:30:00+00:00,7.777764567359214e-10
8.296634647098288e-10,2020-04-20 01:30:00+00:00,7.788301600547099e-10
7.802256231165301e-10,2020-04-20 02:30:00+00:00,7.778932332275633e-10
7.388243480952139e-10,2020-04-20 03:30:00+00:00,7.772921962969674e-10
6.802989345704324e-10,2020-04-20 04:30:00+00:00,7.782913561507297e-10
6.417032796812604e-10,2020-04-20 05:30:00+00:00,7.814270899651844e-10
5.591483397501743e-10,2020-04-20 06:30:00+00:00,7.86155828650192e-10
5.164869020914714e-10,2020-04-20 07:30:00+00:00,7.895177195533465e-10
6.848667932814684e-10,2020-04-20 08:30:00+00:00,7.999628514815081e-10
8.300192512258569e-10,2020-04-20 09:30:00+00:00,8.128242931785031e-10
1.0632650055825967e-09,2020-04-20 10:30:00+00:00,8.294918238251177e-10
1.2172566684359512e-09,2020-04-20 11:30:00+00:00,8.497115745486631e-10
1.2008186282815851e-09,2020-04-20 12:30:00+00:00,8.662471921800603e-10
1.1929929088876323e-09,2020-04-20 13:30:00+00:00,8.804584014763039e-10
1.1519715715455802e-09,2020-04-20 14:30:00+00:00,8.926489492965476e-10
1.1252940126739552e-09,2020-04-20 15:30:00+00:00,9.025270596931474e-10
1.1294609500927102e-09,2020-04-20 16:30:00+00:00,9.116022294317951e-10
1.1187990648368473e-09,2020-04-20 17:30:00+00:00,9.182995231885375e-10
1.1086395130051043e-09,2020-04-20 18:30:00+00:00,9.248385884947717e-10
1.1106233524270024e-09,2020-04-20 19:30:00+00:00,9.294842422936516e-10
1.071841285681929e-09,2020-04-20 20:30:00+00:00,9.344536819021902e-10
1.0957972614491485e-09,2020-04-20 21:30:00+00:00,9.391740983495299e-10
1.0595314120485242e-09,2020-04-20 22:30:00+00:00,9.43829100751879e-10
9.887020260928037e-10,2020-04-20 23:30:00+00:00,9.475648644608522e-10
9.346624096383963e-10,2020-04-21 00:30:00+00:00,9.51287208633417e-10
9.139598216410199e-10,2020-04-21 01:30:00+00:00,9.547995568388833e-10
8.692661385480232e-10,2020-04-21 02:30:00+00:00,9.585095783151954e-10
8.447554000725492e-10,2020-04-21 03:30:00+00:00,9.629233721475846e-10
7.829309325969101e-10,2020-04-21 04:30:00+00:00,9.671997053986876e-10
6.724987550661861e-10,2020-04-21 05:30:00+00:00,9.68482850206393e-10
6.440016980451805e-10,2020-04-21 06:30:00+00:00,9.72018406802018e-10
5.742182770202984e-10,2020-04-21 07:30:00+00:00,9.74423880757386e-10
6.7405012131072e-10,2020-04-21 08:30:00+00:00,9.73973186091938e-10
8.86333676960457e-10,2020-04-21 09:30:00+00:00,9.763196204975464e-10
1.0944538125881554e-09,2020-04-21 10:30:00+00:00,9.776191541227781e-10
1.2070447662895837e-09,2020-04-21 11:30:00+00:00,9.771936582000128e-10
1.2108127002899232e-09,2020-04-21 12:30:00+00:00,9.776100778670267e-10
1.2269258927821303e-09,2020-04-21 13:30:00+00:00,9.790239521959642e-10
1.1601940486541097e-09,2020-04-21 14:30:00+00:00,9.793665554088195e-10
1.1694449686142161e-09,2020-04-21 15:30:00+00:00,9.81206178572997e-10
1.0986974831978952e-09,2020-04-21 16:30:00+00:00,9.799243674523796e-10
1.1015178628125139e-09,2020-04-21 17:30:00+00:00,9.792043173680322e-10
1.075742261253832e-09,2020-04-21 18:30:00+00:00,9.778335985450625e-10
1.0551073539483668e-09,2020-04-21 19:30:00+00:00,9.755204319417862e-10
1.254193325744477e-09,2020-04-21 20:30:00+00:00,9.83118433611059e-10
1.098823347510718e-09,2020-04-21 21:30:00+00:00,9.83244520530291e-10
1.0418430340260279e-09,2020-04-21 22:30:00+00:00,9.825075047793538e-10
9.936933248552367e-10,2020-04-21 23:30:00+00:00,9.82715475561122e-10
9.115634868737993e-10,2020-04-22 00:30:00+00:00,9.817530204459304e-10
8.874059220545882e-10,2020-04-22 01:30:00+00:00,9.806466079631626e-10
8.897126032600675e-10,2020-04-22 02:30:00+00:00,9.81498543992831e-10
8.381706241602942e-10,2020-04-22 03:30:00+00:00,9.812241783298205e-10
7.660449437331349e-10,2020-04-22 04:30:00+00:00,9.805205954604965e-10
6.533920554924009e-10,2020-04-22 05:30:00+00:00,9.797244829782554e-10
5.859399587070109e-10,2020-04-22 06:30:00+00:00,9.77305243839165e-10
5.932142364479986e-10,2020-04-22 07:30:00+00:00,9.780967421486524e-10
5.982994695427655e-10,2020-04-22 08:30:00+00:00,9.749404649916542e-10
7.954302355653778e-10,2020-04-22 09:30:00+00:00,9.711528216001927e-10
1.0445080913564613e-09,2020-04-22 10:30:00+00:00,9.690717498822053e-10
1.1805417968902065e-09,2020-04-22 11:30:00+00:00,9.679674594905649e-10
1.2387989150458973e-09,2020-04-22 12:30:00+00:00,9.691335517720637e-10
1.1808256780616734e-09,2020-04-22 13:30:00+00:00,9.672127094920446e-10
1.1753690804728176e-09,2020-04-22 14:30:00+00:00,9.67845002484491e-10
1.1273838123010687e-09,2020-04-22 15:30:00+00:00,9.660924543047762e-10
1.1083974721690803e-09,2020-04-22 16:30:00+00:00,9.66496620511909e-10
1.1302529652524102e-09,2020-04-22 17:30:00+00:00,9.676939164469047e-10
1.1424558131014287e-09,2020-04-22 18:30:00+00:00,9.704736477738882e-10
1.1218687910360426e-09,2020-04-22 19:30:00+00:00,9.732553743192078e-10
