Date,load_resid,load_avg
2020-01-19 13:00:00,-17.10269842236705,6566.799999999999
2020-01-19 14:00:00,-16.46159013190033,6550.4
2020-01-19 15:00:00,-15.60541727115979,6582.65
2020-01-19 16:00:00,-15.232669418027402,6687.6
2020-01-19 17:00:00,-13.971694167883381,6814.85
2020-01-19 18:00:00,-11.641495864796836,6674.4
2020-01-19 19:00:00,-9.923933922397236,6507.5
2020-01-19 20:00:00,-7.824038706391652,6283.200000000001
2020-01-19 21:00:00,-6.1389444453627275,6049.9
2020-01-19 22:00:00,-4.682410777101253,5756.65
2020-01-19 23:00:00,-3.7979550177128023,5462.15
2020-01-20 00:00:00,-2.070751480833722,5174.450000000001
2020-01-20 01:00:00,-0.7107642984605148,4959.45
2020-01-20 02:00:00,0.5411593297949838,4804.5
2020-01-20 03:00:00,1.8650389962699223,4718.4
2020-01-20 04:00:00,3.624951966184198,4684.2
2020-01-20 05:00:00,6.509000686269334,4735.75
2020-01-20 06:00:00,5.6524718551150235,5107.5
2020-01-20 07:00:00,5.476603119584053,5481.5
2020-01-20 08:00:00,5.3086387683888985,5774.549999999999
2020-01-20 09:00:00,5.155485557268292,5968.4
2020-01-20 10:00:00,4.72965754156428,6083.95
2020-01-20 11:00:00,5.111100210918713,6116.1
2020-01-20 12:00:00,4.843369953802719,6125.9
2020-01-20 13:00:00,4.440407627953946,6137.950000000001
2020-01-20 14:00:00,3.969074262461857,6143.75
2020-01-20 15:00:00,3.4894879880001026,6200.049999999999
2020-01-20 16:00:00,3.6849276005196345,6312.2
2020-01-20 17:00:00,4.30704544229421,6492.85
2020-01-20 18:00:00,3.8587120130296144,6477.55
2020-01-20 19:00:00,3.75937492652878,6380.05
2020-01-20 20:00:00,3.0922058482153516,6246.35
2020-01-20 21:00:00,2.6564699490438426,6073.85
2020-01-20 22:00:00,2.6403156559072434,5753.1
2020-01-20 23:00:00,3.3727551467367465,5365.05
2020-01-21 00:00:00,4.229589312221669,5052.5
2020-01-21 01:00:00,5.753117440013295,4815.65
2020-01-21 02:00:00,6.974149951732282,4661.5
2020-01-21 03:00:00,7.82703528000437,4584.75
2020-01-21 04:00:00,8.540256240287771,4601.15
2020-01-21 05:00:00,10.200609179708021,4760.5
2020-01-21 06:00:00,12.938783095175236,5112.15
2020-01-21 07:00:00,14.849031505676136,5487.9
2020-01-21 08:00:00,14.135536274051363,5774.1
2020-01-21 09:00:00,12.076474065932246,6004.65
2020-01-21 10:00:00,10.088160077129862,6119.549999999999
2020-01-21 11:00:00,9.229584599797372,6168.75
2020-01-21 12:00:00,8.91957863323414,6165.65
2020-01-21 13:00:00,9.24854546643132,6118.8
2020-01-21 14:00:00,9.599908024833294,6088.6
2020-01-21 15:00:00,10.224696107723165,6108.25
2020-01-21 16:00:00,10.008295279744207,6208.35
2020-01-21 17:00:00,8.446430927051098,6443.549999999999
2020-01-21 18:00:00,7.179287824599593,6431.0
2020-01-21 19:00:00,6.815739570164352,6328.0
2020-01-21 20:00:00,6.227106227106215,6183.450000000001
2020-01-21 21:00:00,5.350496407631384,5977.95
2020-01-21 22:00:00,4.770551628087362,5672.3
2020-01-21 23:00:00,4.177670842771061,5319.950000000001
2020-01-22 00:00:00,4.212576794365923,5005.25
