,Date,Load_megawatthours,Zone
259673,2018-09-11 17:00:00,7117.3,N.Y.C.
259684,2018-09-11 18:00:00,6944.1,N.Y.C.
259695,2018-09-11 19:00:00,6911.9,N.Y.C.
259706,2018-09-11 20:00:00,6771.7,N.Y.C.
259717,2018-09-11 21:00:00,6553.9,N.Y.C.
259728,2018-09-11 22:00:00,6211.8,N.Y.C.
259739,2018-09-11 23:00:00,5809.4,N.Y.C.
259750,2018-09-12 00:00:00,5444.5,N.Y.C.
259761,2018-09-12 01:00:00,5210.9,N.Y.C.
259772,2018-09-12 02:00:00,5064.2,N.Y.C.
259783,2018-09-12 03:00:00,4996.1,N.Y.C.
259794,2018-09-12 04:00:00,5045.8,N.Y.C.
259805,2018-09-12 05:00:00,5356.6,N.Y.C.
259816,2018-09-12 06:00:00,6012.6,N.Y.C.
259827,2018-09-12 07:00:00,6646.1,N.Y.C.
259838,2018-09-12 08:00:00,7131.3,N.Y.C.
259842,2018-09-12 09:00:00,7442.9,N.Y.C.
259860,2018-09-12 10:00:00,7605.7,N.Y.C.
259871,2018-09-12 11:00:00,7706.5,N.Y.C.
259882,2018-09-12 12:00:00,7767.4,N.Y.C.
259893,2018-09-12 13:00:00,7855.7,N.Y.C.
259904,2018-09-12 14:00:00,7879.7,N.Y.C.
259915,2018-09-12 15:00:00,7941.2,N.Y.C.
259926,2018-09-12 16:00:00,7983.8,N.Y.C.
259937,2018-09-12 17:00:00,7942.9,N.Y.C.
259948,2018-09-12 18:00:00,7698.1,N.Y.C.
259959,2018-09-12 19:00:00,7586.8,N.Y.C.
259970,2018-09-12 20:00:00,7385.9,N.Y.C.
259981,2018-09-12 21:00:00,7101.6,N.Y.C.
259992,2018-09-12 22:00:00,6694.6,N.Y.C.
260003,2018-09-12 23:00:00,6234.2,N.Y.C.
260014,2018-09-13 00:00:00,5815.6,N.Y.C.
260025,2018-09-13 01:00:00,5528.3,N.Y.C.
260036,2018-09-13 02:00:00,5319.1,N.Y.C.
260047,2018-09-13 03:00:00,5208.9,N.Y.C.
260058,2018-09-13 04:00:00,5240.3,N.Y.C.
260069,2018-09-13 05:00:00,5506.3,N.Y.C.
260080,2018-09-13 06:00:00,6078.2,N.Y.C.
260091,2018-09-13 07:00:00,6643.5,N.Y.C.
260094,2018-09-13 08:00:00,7036.0,N.Y.C.
260113,2018-09-13 09:00:00,7278.7,N.Y.C.
260124,2018-09-13 10:00:00,7396.8,N.Y.C.
260135,2018-09-13 11:00:00,7489.1,N.Y.C.
260146,2018-09-13 12:00:00,7587.7,N.Y.C.
260157,2018-09-13 13:00:00,7663.7,N.Y.C.
260168,2018-09-13 14:00:00,7688.8,N.Y.C.
260179,2018-09-13 15:00:00,7735.9,N.Y.C.
260190,2018-09-13 16:00:00,7775.0,N.Y.C.
260201,2018-09-13 17:00:00,7719.1,N.Y.C.
260212,2018-09-13 18:00:00,7487.2,N.Y.C.
260223,2018-09-13 19:00:00,7368.4,N.Y.C.
260234,2018-09-13 20:00:00,7185.6,N.Y.C.
260245,2018-09-13 21:00:00,6931.3,N.Y.C.
260256,2018-09-13 22:00:00,6534.2,N.Y.C.
260267,2018-09-13 23:00:00,6101.5,N.Y.C.
260278,2018-09-14 00:00:00,5671.9,N.Y.C.
260289,2018-09-14 01:00:00,5370.7,N.Y.C.
260300,2018-09-14 02:00:00,5184.3,N.Y.C.
260311,2018-09-14 03:00:00,5098.0,N.Y.C.
260322,2018-09-14 04:00:00,5117.7,N.Y.C.
260333,2018-09-14 05:00:00,5372.8,N.Y.C.
260344,2018-09-14 06:00:00,5945.3,N.Y.C.
260355,2018-09-14 07:00:00,6547.3,N.Y.C.
260366,2018-09-14 08:00:00,6962.6,N.Y.C.
260377,2018-09-14 09:00:00,7228.6,N.Y.C.
260388,2018-09-14 10:00:00,7332.8,N.Y.C.
260399,2018-09-14 11:00:00,7404.9,N.Y.C.
260410,2018-09-14 12:00:00,7471.7,N.Y.C.
260421,2018-09-14 13:00:00,7536.5,N.Y.C.
260432,2018-09-14 14:00:00,7480.5,N.Y.C.
260443,2018-09-14 15:00:00,7545.5,N.Y.C.
260454,2018-09-14 16:00:00,7568.3,N.Y.C.
260465,2018-09-14 17:00:00,7455.4,N.Y.C.
260476,2018-09-14 18:00:00,7224.8,N.Y.C.
260487,2018-09-14 19:00:00,7117.6,N.Y.C.
260498,2018-09-14 20:00:00,6867.9,N.Y.C.
260509,2018-09-14 21:00:00,6604.4,N.Y.C.
260520,2018-09-14 22:00:00,6311.5,N.Y.C.
260531,2018-09-14 23:00:00,5990.7,N.Y.C.
260542,2018-09-15 00:00:00,5623.3,N.Y.C.
260553,2018-09-15 01:00:00,5347.2,N.Y.C.
260564,2018-09-15 02:00:00,5151.7,N.Y.C.
260575,2018-09-15 03:00:00,5024.0,N.Y.C.
260586,2018-09-15 04:00:00,4949.4,N.Y.C.
260597,2018-09-15 05:00:00,4984.1,N.Y.C.
260608,2018-09-15 06:00:00,5142.9,N.Y.C.
260619,2018-09-15 07:00:00,5420.3,N.Y.C.
260630,2018-09-15 08:00:00,5794.8,N.Y.C.
260641,2018-09-15 09:00:00,6122.4,N.Y.C.
260652,2018-09-15 10:00:00,6404.0,N.Y.C.
260663,2018-09-15 11:00:00,6600.5,N.Y.C.
260674,2018-09-15 12:00:00,6727.7,N.Y.C.
260685,2018-09-15 13:00:00,6796.4,N.Y.C.
260696,2018-09-15 14:00:00,6879.0,N.Y.C.
260707,2018-09-15 15:00:00,6919.3,N.Y.C.
260718,2018-09-15 16:00:00,6938.2,N.Y.C.
260729,2018-09-15 17:00:00,6888.0,N.Y.C.
260740,2018-09-15 18:00:00,6736.9,N.Y.C.
260751,2018-09-15 19:00:00,6659.0,N.Y.C.
260762,2018-09-15 20:00:00,6560.0,N.Y.C.
260773,2018-09-15 21:00:00,6392.0,N.Y.C.
260780,2018-09-15 22:00:00,6163.8,N.Y.C.
260795,2018-09-15 23:00:00,5885.7,N.Y.C.
260806,2018-09-16 00:00:00,5599.1,N.Y.C.
260817,2018-09-16 01:00:00,5356.6,N.Y.C.
260828,2018-09-16 02:00:00,5169.4,N.Y.C.
260839,2018-09-16 03:00:00,5042.1,N.Y.C.
260850,2018-09-16 04:00:00,4967.2,N.Y.C.
260861,2018-09-16 05:00:00,4970.4,N.Y.C.
260872,2018-09-16 06:00:00,5065.9,N.Y.C.
260883,2018-09-16 07:00:00,5264.1,N.Y.C.
260894,2018-09-16 08:00:00,5636.6,N.Y.C.
260905,2018-09-16 09:00:00,6031.3,N.Y.C.
260916,2018-09-16 10:00:00,6431.1,N.Y.C.
260927,2018-09-16 11:00:00,6776.0,N.Y.C.
260938,2018-09-16 12:00:00,7008.5,N.Y.C.
260949,2018-09-16 13:00:00,7188.1,N.Y.C.
260960,2018-09-16 14:00:00,7331.5,N.Y.C.
260971,2018-09-16 15:00:00,7422.9,N.Y.C.
260982,2018-09-16 16:00:00,7477.5,N.Y.C.
260993,2018-09-16 17:00:00,7437.8,N.Y.C.
261004,2018-09-16 18:00:00,7286.7,N.Y.C.
261015,2018-09-16 19:00:00,7244.4,N.Y.C.
261026,2018-09-16 20:00:00,7171.7,N.Y.C.
261037,2018-09-16 21:00:00,7009.6,N.Y.C.
261048,2018-09-16 22:00:00,6711.5,N.Y.C.
261059,2018-09-16 23:00:00,6316.7,N.Y.C.
261070,2018-09-17 00:00:00,5948.4,N.Y.C.
261081,2018-09-17 01:00:00,5678.5,N.Y.C.
261092,2018-09-17 02:00:00,5475.1,N.Y.C.
261103,2018-09-17 03:00:00,5348.0,N.Y.C.
261114,2018-09-17 04:00:00,5425.9,N.Y.C.
261125,2018-09-17 05:00:00,5728.1,N.Y.C.
261136,2018-09-17 06:00:00,6305.2,N.Y.C.
261147,2018-09-17 07:00:00,6879.4,N.Y.C.
261158,2018-09-17 08:00:00,7297.1,N.Y.C.
261169,2018-09-17 09:00:00,7607.8,N.Y.C.
261180,2018-09-17 10:00:00,7856.9,N.Y.C.
261191,2018-09-17 11:00:00,8033.2,N.Y.C.
261202,2018-09-17 12:00:00,8143.8,N.Y.C.
261213,2018-09-17 13:00:00,8271.4,N.Y.C.
261224,2018-09-17 14:00:00,8265.1,N.Y.C.
261235,2018-09-17 15:00:00,8353.4,N.Y.C.
261246,2018-09-17 16:00:00,8357.5,N.Y.C.
261257,2018-09-17 17:00:00,8269.8,N.Y.C.
261268,2018-09-17 18:00:00,8016.4,N.Y.C.
261279,2018-09-17 19:00:00,7965.0,N.Y.C.
261290,2018-09-17 20:00:00,7791.2,N.Y.C.
261301,2018-09-17 21:00:00,7531.4,N.Y.C.
261312,2018-09-17 22:00:00,7134.2,N.Y.C.
261323,2018-09-17 23:00:00,6666.2,N.Y.C.
261334,2018-09-18 00:00:00,6273.3,N.Y.C.
261345,2018-09-18 01:00:00,6023.0,N.Y.C.
261356,2018-09-18 02:00:00,5887.0,N.Y.C.
261367,2018-09-18 03:00:00,5828.8,N.Y.C.
261378,2018-09-18 04:00:00,5882.2,N.Y.C.
261389,2018-09-18 05:00:00,6205.2,N.Y.C.
261400,2018-09-18 06:00:00,6882.1,N.Y.C.
261411,2018-09-18 07:00:00,7534.3,N.Y.C.
261422,2018-09-18 08:00:00,7978.8,N.Y.C.
261433,2018-09-18 09:00:00,8305.8,N.Y.C.
261444,2018-09-18 10:00:00,8506.4,N.Y.C.
261455,2018-09-18 11:00:00,8704.0,N.Y.C.
261466,2018-09-18 12:00:00,8643.2,N.Y.C.
261477,2018-09-18 13:00:00,8501.3,N.Y.C.
261488,2018-09-18 14:00:00,8329.2,N.Y.C.
261499,2018-09-18 15:00:00,8193.3,N.Y.C.
261510,2018-09-18 16:00:00,8105.1,N.Y.C.
261521,2018-09-18 17:00:00,7991.1,N.Y.C.
261532,2018-09-18 18:00:00,7768.5,N.Y.C.
261543,2018-09-18 19:00:00,7689.2,N.Y.C.
261554,2018-09-18 20:00:00,7520.6,N.Y.C.
261565,2018-09-18 21:00:00,7261.7,N.Y.C.
261576,2018-09-18 22:00:00,6890.3,N.Y.C.
261587,2018-09-18 23:00:00,6428.6,N.Y.C.
261598,2018-09-19 00:00:00,6020.5,N.Y.C.
261609,2018-09-19 01:00:00,5726.1,N.Y.C.
261620,2018-09-19 02:00:00,5534.2,N.Y.C.
261631,2018-09-19 03:00:00,5411.8,N.Y.C.
261642,2018-09-19 04:00:00,5412.1,N.Y.C.
261653,2018-09-19 05:00:00,5648.8,N.Y.C.
261664,2018-09-19 06:00:00,6128.0,N.Y.C.
261675,2018-09-19 07:00:00,6633.2,N.Y.C.
261686,2018-09-19 08:00:00,7117.8,N.Y.C.
261697,2018-09-19 09:00:00,7468.3,N.Y.C.
261708,2018-09-19 10:00:00,7706.6,N.Y.C.
261719,2018-09-19 11:00:00,7901.8,N.Y.C.
261730,2018-09-19 12:00:00,8003.5,N.Y.C.
261741,2018-09-19 13:00:00,8074.6,N.Y.C.
261752,2018-09-19 14:00:00,8127.3,N.Y.C.
261763,2018-09-19 15:00:00,8193.7,N.Y.C.
261774,2018-09-19 16:00:00,8222.8,N.Y.C.
261785,2018-09-19 17:00:00,8127.5,N.Y.C.
261796,2018-09-19 18:00:00,7817.2,N.Y.C.
261807,2018-09-19 19:00:00,7707.1,N.Y.C.
261818,2018-09-19 20:00:00,7505.0,N.Y.C.
261829,2018-09-19 21:00:00,7219.9,N.Y.C.
261840,2018-09-19 22:00:00,6802.1,N.Y.C.
261851,2018-09-19 23:00:00,6319.2,N.Y.C.
261862,2018-09-20 00:00:00,5871.9,N.Y.C.
261873,2018-09-20 01:00:00,5509.5,N.Y.C.
261879,2018-09-20 02:00:00,5256.9,N.Y.C.
261895,2018-09-20 03:00:00,5100.2,N.Y.C.
261906,2018-09-20 04:00:00,5080.5,N.Y.C.
261917,2018-09-20 05:00:00,5299.2,N.Y.C.
261928,2018-09-20 06:00:00,5829.4,N.Y.C.
261939,2018-09-20 07:00:00,6340.8,N.Y.C.
261950,2018-09-20 08:00:00,6669.1,N.Y.C.
261961,2018-09-20 09:00:00,6870.4,N.Y.C.
261972,2018-09-20 10:00:00,6951.7,N.Y.C.
261983,2018-09-20 11:00:00,7014.2,N.Y.C.
261994,2018-09-20 12:00:00,7077.0,N.Y.C.
262005,2018-09-20 13:00:00,7125.9,N.Y.C.
262016,2018-09-20 14:00:00,7142.8,N.Y.C.
262027,2018-09-20 15:00:00,7230.8,N.Y.C.
262038,2018-09-20 16:00:00,7286.6,N.Y.C.
262049,2018-09-20 17:00:00,7208.3,N.Y.C.
262060,2018-09-20 18:00:00,6957.5,N.Y.C.
262071,2018-09-20 19:00:00,6862.6,N.Y.C.
262082,2018-09-20 20:00:00,6673.1,N.Y.C.
262093,2018-09-20 21:00:00,6427.1,N.Y.C.
262104,2018-09-20 22:00:00,6074.4,N.Y.C.
262115,2018-09-20 23:00:00,5681.7,N.Y.C.
262126,2018-09-21 00:00:00,5314.3,N.Y.C.
262137,2018-09-21 01:00:00,5063.8,N.Y.C.
262148,2018-09-21 02:00:00,4899.1,N.Y.C.
262159,2018-09-21 03:00:00,4824.1,N.Y.C.
262170,2018-09-21 04:00:00,4855.3,N.Y.C.
262181,2018-09-21 05:00:00,5107.0,N.Y.C.
262192,2018-09-21 06:00:00,5691.7,N.Y.C.
262203,2018-09-21 07:00:00,6235.1,N.Y.C.
262214,2018-09-21 08:00:00,6620.1,N.Y.C.
262225,2018-09-21 09:00:00,6864.0,N.Y.C.
262236,2018-09-21 10:00:00,6963.5,N.Y.C.
262247,2018-09-21 11:00:00,7023.1,N.Y.C.
262258,2018-09-21 12:00:00,7069.5,N.Y.C.
262269,2018-09-21 13:00:00,7087.6,N.Y.C.
262280,2018-09-21 14:00:00,7061.6,N.Y.C.
262291,2018-09-21 15:00:00,7087.0,N.Y.C.
262302,2018-09-21 16:00:00,7126.2,N.Y.C.
262313,2018-09-21 17:00:00,7112.1,N.Y.C.
262324,2018-09-21 18:00:00,6947.8,N.Y.C.
262335,2018-09-21 19:00:00,6866.5,N.Y.C.
262346,2018-09-21 20:00:00,6669.8,N.Y.C.
262357,2018-09-21 21:00:00,6431.3,N.Y.C.
262368,2018-09-21 22:00:00,6155.1,N.Y.C.
262379,2018-09-21 23:00:00,5842.3,N.Y.C.
262390,2018-09-22 00:00:00,5531.8,N.Y.C.
262401,2018-09-22 01:00:00,5328.9,N.Y.C.
262412,2018-09-22 02:00:00,5192.7,N.Y.C.
262423,2018-09-22 03:00:00,5123.7,N.Y.C.
262434,2018-09-22 04:00:00,5094.7,N.Y.C.
262445,2018-09-22 05:00:00,5154.1,N.Y.C.
262456,2018-09-22 06:00:00,5318.9,N.Y.C.
262467,2018-09-22 07:00:00,5465.8,N.Y.C.
262478,2018-09-22 08:00:00,5653.3,N.Y.C.
262489,2018-09-22 09:00:00,5865.7,N.Y.C.
262500,2018-09-22 10:00:00,6039.8,N.Y.C.
262511,2018-09-22 11:00:00,6152.1,N.Y.C.
262522,2018-09-22 12:00:00,6204.4,N.Y.C.
262528,2018-09-22 13:00:00,6151.1,N.Y.C.
262544,2018-09-22 14:00:00,6084.1,N.Y.C.
262555,2018-09-22 15:00:00,5978.9,N.Y.C.
262560,2018-09-22 16:00:00,5880.7,N.Y.C.
262577,2018-09-22 17:00:00,5813.9,N.Y.C.
262588,2018-09-22 18:00:00,5772.5,N.Y.C.
262599,2018-09-22 19:00:00,5800.8,N.Y.C.
262610,2018-09-22 20:00:00,5705.9,N.Y.C.
262621,2018-09-22 21:00:00,5565.1,N.Y.C.
262632,2018-09-22 22:00:00,5368.7,N.Y.C.
262643,2018-09-22 23:00:00,5128.1,N.Y.C.
262654,2018-09-23 00:00:00,4851.0,N.Y.C.
262665,2018-09-23 01:00:00,4630.5,N.Y.C.
262676,2018-09-23 02:00:00,4451.0,N.Y.C.
262687,2018-09-23 03:00:00,4355.0,N.Y.C.
262698,2018-09-23 04:00:00,4308.1,N.Y.C.
262709,2018-09-23 05:00:00,4313.1,N.Y.C.
262720,2018-09-23 06:00:00,4408.9,N.Y.C.
262731,2018-09-23 07:00:00,4548.1,N.Y.C.
262742,2018-09-23 08:00:00,4785.4,N.Y.C.
262753,2018-09-23 09:00:00,5035.9,N.Y.C.
262764,2018-09-23 10:00:00,5236.2,N.Y.C.
262775,2018-09-23 11:00:00,5350.6,N.Y.C.
262786,2018-09-23 12:00:00,5431.8,N.Y.C.
262797,2018-09-23 13:00:00,5478.7,N.Y.C.
262808,2018-09-23 14:00:00,5517.2,N.Y.C.
262819,2018-09-23 15:00:00,5529.9,N.Y.C.
262830,2018-09-23 16:00:00,5562.8,N.Y.C.
262841,2018-09-23 17:00:00,5620.5,N.Y.C.
262852,2018-09-23 18:00:00,5666.0,N.Y.C.
262863,2018-09-23 19:00:00,5713.5,N.Y.C.
262874,2018-09-23 20:00:00,5659.0,N.Y.C.
262885,2018-09-23 21:00:00,5520.4,N.Y.C.
262896,2018-09-23 22:00:00,5274.8,N.Y.C.
262907,2018-09-23 23:00:00,4974.4,N.Y.C.
262918,2018-09-24 00:00:00,4703.4,N.Y.C.
262929,2018-09-24 01:00:00,4520.4,N.Y.C.
262940,2018-09-24 02:00:00,4390.4,N.Y.C.
262951,2018-09-24 03:00:00,4312.3,N.Y.C.
262962,2018-09-24 04:00:00,4330.5,N.Y.C.
262973,2018-09-24 05:00:00,4557.5,N.Y.C.
262984,2018-09-24 06:00:00,5054.2,N.Y.C.
262995,2018-09-24 07:00:00,5535.9,N.Y.C.
263006,2018-09-24 08:00:00,5870.3,N.Y.C.
263017,2018-09-24 09:00:00,6086.0,N.Y.C.
263028,2018-09-24 10:00:00,6180.2,N.Y.C.
263039,2018-09-24 11:00:00,6258.0,N.Y.C.
263050,2018-09-24 12:00:00,6299.5,N.Y.C.
263061,2018-09-24 13:00:00,6343.3,N.Y.C.
263072,2018-09-24 14:00:00,6369.1,N.Y.C.
263083,2018-09-24 15:00:00,6382.9,N.Y.C.
263094,2018-09-24 16:00:00,6383.3,N.Y.C.
263105,2018-09-24 17:00:00,6317.6,N.Y.C.
263116,2018-09-24 18:00:00,6132.6,N.Y.C.
263127,2018-09-24 19:00:00,6074.7,N.Y.C.
263138,2018-09-24 20:00:00,5877.2,N.Y.C.
263149,2018-09-24 21:00:00,5593.0,N.Y.C.
263160,2018-09-24 22:00:00,5234.0,N.Y.C.
263171,2018-09-24 23:00:00,4842.6,N.Y.C.
263182,2018-09-25 00:00:00,4504.7,N.Y.C.
263193,2018-09-25 01:00:00,4288.1,N.Y.C.
263204,2018-09-25 02:00:00,4155.6,N.Y.C.
263215,2018-09-25 03:00:00,4107.8,N.Y.C.
263226,2018-09-25 04:00:00,4140.8,N.Y.C.
263237,2018-09-25 05:00:00,4378.8,N.Y.C.
263248,2018-09-25 06:00:00,4938.2,N.Y.C.
263259,2018-09-25 07:00:00,5497.2,N.Y.C.
263270,2018-09-25 08:00:00,5922.9,N.Y.C.
263281,2018-09-25 09:00:00,6242.7,N.Y.C.
263286,2018-09-25 10:00:00,6444.2,N.Y.C.
263303,2018-09-25 11:00:00,6581.1,N.Y.C.
263314,2018-09-25 12:00:00,6674.9,N.Y.C.
263325,2018-09-25 13:00:00,6767.8,N.Y.C.
263336,2018-09-25 14:00:00,6848.9,N.Y.C.
263347,2018-09-25 15:00:00,6972.1,N.Y.C.
263358,2018-09-25 16:00:00,7045.8,N.Y.C.
263369,2018-09-25 17:00:00,7056.0,N.Y.C.
263380,2018-09-25 18:00:00,6920.5,N.Y.C.
263391,2018-09-25 19:00:00,6818.2,N.Y.C.
263402,2018-09-25 20:00:00,6577.1,N.Y.C.
263413,2018-09-25 21:00:00,6306.2,N.Y.C.
263424,2018-09-25 22:00:00,5940.1,N.Y.C.
263435,2018-09-25 23:00:00,5564.7,N.Y.C.
263446,2018-09-26 00:00:00,5231.3,N.Y.C.
263457,2018-09-26 01:00:00,5015.6,N.Y.C.
263468,2018-09-26 02:00:00,4872.4,N.Y.C.
263479,2018-09-26 03:00:00,4810.5,N.Y.C.
263490,2018-09-26 04:00:00,4874.4,N.Y.C.
263501,2018-09-26 05:00:00,5181.0,N.Y.C.
263512,2018-09-26 06:00:00,5860.5,N.Y.C.
263523,2018-09-26 07:00:00,6513.7,N.Y.C.
263534,2018-09-26 08:00:00,6989.5,N.Y.C.
263545,2018-09-26 09:00:00,7299.8,N.Y.C.
263556,2018-09-26 10:00:00,7515.0,N.Y.C.
263567,2018-09-26 11:00:00,7705.5,N.Y.C.
263578,2018-09-26 12:00:00,7895.5,N.Y.C.
263589,2018-09-26 13:00:00,7964.9,N.Y.C.
263600,2018-09-26 14:00:00,8093.7,N.Y.C.
263611,2018-09-26 15:00:00,8280.1,N.Y.C.
263622,2018-09-26 16:00:00,8450.5,N.Y.C.
263633,2018-09-26 17:00:00,8369.6,N.Y.C.
263644,2018-09-26 18:00:00,8037.8,N.Y.C.
263655,2018-09-26 19:00:00,7915.6,N.Y.C.
263666,2018-09-26 20:00:00,7661.5,N.Y.C.
263677,2018-09-26 21:00:00,7382.2,N.Y.C.
263688,2018-09-26 22:00:00,6797.7,N.Y.C.
263699,2018-09-26 23:00:00,6275.8,N.Y.C.
263710,2018-09-27 00:00:00,5765.7,N.Y.C.
263721,2018-09-27 01:00:00,5352.0,N.Y.C.
263732,2018-09-27 02:00:00,5058.1,N.Y.C.
263743,2018-09-27 03:00:00,4871.7,N.Y.C.
263754,2018-09-27 04:00:00,4817.9,N.Y.C.
263765,2018-09-27 05:00:00,4966.5,N.Y.C.
263776,2018-09-27 06:00:00,5425.4,N.Y.C.
263787,2018-09-27 07:00:00,5855.3,N.Y.C.
263798,2018-09-27 08:00:00,6141.9,N.Y.C.
263809,2018-09-27 09:00:00,6332.2,N.Y.C.
263820,2018-09-27 10:00:00,6451.3,N.Y.C.
263831,2018-09-27 11:00:00,6590.8,N.Y.C.
263842,2018-09-27 12:00:00,6711.0,N.Y.C.
263853,2018-09-27 13:00:00,6821.9,N.Y.C.
263864,2018-09-27 14:00:00,6812.0,N.Y.C.
263875,2018-09-27 15:00:00,6885.2,N.Y.C.
263886,2018-09-27 16:00:00,6936.7,N.Y.C.
263897,2018-09-27 17:00:00,6875.6,N.Y.C.
263908,2018-09-27 18:00:00,6725.4,N.Y.C.
263919,2018-09-27 19:00:00,6614.2,N.Y.C.
263930,2018-09-27 20:00:00,6374.3,N.Y.C.
263941,2018-09-27 21:00:00,6108.8,N.Y.C.
263952,2018-09-27 22:00:00,5754.4,N.Y.C.
263963,2018-09-27 23:00:00,5339.1,N.Y.C.
263974,2018-09-28 00:00:00,4941.9,N.Y.C.
263985,2018-09-28 01:00:00,4693.2,N.Y.C.
263996,2018-09-28 02:00:00,4540.7,N.Y.C.
264007,2018-09-28 03:00:00,4478.7,N.Y.C.
264018,2018-09-28 04:00:00,4510.3,N.Y.C.
264031,2018-09-28 05:00:00,4762.2,N.Y.C.
264040,2018-09-28 06:00:00,5361.0,N.Y.C.
264045,2018-09-28 07:00:00,5807.3,N.Y.C.
264062,2018-09-28 08:00:00,6071.1,N.Y.C.
264073,2018-09-28 09:00:00,6240.0,N.Y.C.
264084,2018-09-28 10:00:00,6286.5,N.Y.C.
264095,2018-09-28 11:00:00,6292.4,N.Y.C.
264106,2018-09-28 12:00:00,6265.6,N.Y.C.
264117,2018-09-28 13:00:00,6253.4,N.Y.C.
264128,2018-09-28 14:00:00,6206.8,N.Y.C.
264139,2018-09-28 15:00:00,6213.7,N.Y.C.
264150,2018-09-28 16:00:00,6266.3,N.Y.C.
264161,2018-09-28 17:00:00,6251.6,N.Y.C.
264172,2018-09-28 18:00:00,6079.8,N.Y.C.
264183,2018-09-28 19:00:00,5996.7,N.Y.C.
264194,2018-09-28 20:00:00,5782.3,N.Y.C.
264205,2018-09-28 21:00:00,5555.5,N.Y.C.
264216,2018-09-28 22:00:00,5259.9,N.Y.C.
264227,2018-09-28 23:00:00,4934.2,N.Y.C.
264238,2018-09-29 00:00:00,4637.7,N.Y.C.
264249,2018-09-29 01:00:00,4411.9,N.Y.C.
264260,2018-09-29 02:00:00,4252.6,N.Y.C.
264271,2018-09-29 03:00:00,4158.8,N.Y.C.
264282,2018-09-29 04:00:00,4115.6,N.Y.C.
264293,2018-09-29 05:00:00,4167.1,N.Y.C.
264304,2018-09-29 06:00:00,4340.6,N.Y.C.
264315,2018-09-29 07:00:00,4569.7,N.Y.C.
264326,2018-09-29 08:00:00,4880.0,N.Y.C.
264337,2018-09-29 09:00:00,5160.4,N.Y.C.
264348,2018-09-29 10:00:00,5373.8,N.Y.C.
264359,2018-09-29 11:00:00,5517.6,N.Y.C.
264370,2018-09-29 12:00:00,5605.7,N.Y.C.
264381,2018-09-29 13:00:00,5647.8,N.Y.C.
264392,2018-09-29 14:00:00,5684.3,N.Y.C.
264403,2018-09-29 15:00:00,5696.7,N.Y.C.
264414,2018-09-29 16:00:00,5693.3,N.Y.C.
264425,2018-09-29 17:00:00,5658.3,N.Y.C.
264436,2018-09-29 18:00:00,5652.1,N.Y.C.
264446,2018-09-29 19:00:00,5656.1,N.Y.C.
264458,2018-09-29 20:00:00,5544.7,N.Y.C.
264469,2018-09-29 21:00:00,5397.5,N.Y.C.
264480,2018-09-29 22:00:00,5173.0,N.Y.C.
264491,2018-09-29 23:00:00,4899.8,N.Y.C.
264502,2018-09-30 00:00:00,4635.7,N.Y.C.
264513,2018-09-30 01:00:00,4400.9,N.Y.C.
264524,2018-09-30 02:00:00,4235.6,N.Y.C.
264535,2018-09-30 03:00:00,4123.6,N.Y.C.
264546,2018-09-30 04:00:00,4067.1,N.Y.C.
264557,2018-09-30 05:00:00,4070.2,N.Y.C.
264568,2018-09-30 06:00:00,4155.4,N.Y.C.
264579,2018-09-30 07:00:00,4287.4,N.Y.C.
264590,2018-09-30 08:00:00,4521.1,N.Y.C.
264601,2018-09-30 09:00:00,4782.4,N.Y.C.
264611,2018-09-30 10:00:00,4994.4,N.Y.C.
264623,2018-09-30 11:00:00,5169.9,N.Y.C.
264634,2018-09-30 12:00:00,5271.8,N.Y.C.
264645,2018-09-30 13:00:00,5355.7,N.Y.C.
264656,2018-09-30 14:00:00,5422.3,N.Y.C.
264667,2018-09-30 15:00:00,5469.7,N.Y.C.
264678,2018-09-30 16:00:00,5519.4,N.Y.C.
264689,2018-09-30 17:00:00,5542.2,N.Y.C.
264700,2018-09-30 18:00:00,5607.7,N.Y.C.
264711,2018-09-30 19:00:00,5712.7,N.Y.C.
264722,2018-09-30 20:00:00,5652.3,N.Y.C.
264733,2018-09-30 21:00:00,5505.6,N.Y.C.
264744,2018-09-30 22:00:00,5269.7,N.Y.C.
264755,2018-09-30 23:00:00,4973.0,N.Y.C.
264766,2018-10-01 00:00:00,4700.4,N.Y.C.
264777,2018-10-01 01:00:00,4507.6,N.Y.C.
264788,2018-10-01 02:00:00,4379.6,N.Y.C.
264799,2018-10-01 03:00:00,4323.6,N.Y.C.
264810,2018-10-01 04:00:00,4371.3,N.Y.C.
264821,2018-10-01 05:00:00,4691.4,N.Y.C.
264832,2018-10-01 06:00:00,5288.0,N.Y.C.
264843,2018-10-01 07:00:00,5848.3,N.Y.C.
264854,2018-10-01 08:00:00,6234.2,N.Y.C.
264865,2018-10-01 09:00:00,6464.7,N.Y.C.
264876,2018-10-01 10:00:00,6605.7,N.Y.C.
264887,2018-10-01 11:00:00,6752.0,N.Y.C.
264898,2018-10-01 12:00:00,6909.6,N.Y.C.
264909,2018-10-01 13:00:00,6976.4,N.Y.C.
264920,2018-10-01 14:00:00,6972.2,N.Y.C.
264931,2018-10-01 15:00:00,7044.6,N.Y.C.
264942,2018-10-01 16:00:00,7141.0,N.Y.C.
264953,2018-10-01 17:00:00,7122.8,N.Y.C.
264964,2018-10-01 18:00:00,6945.0,N.Y.C.
